campus_id,campus_name,hospital_name,province,province_en,city,city_en,evidence_year,bed_value,status_event,source_urls
R002011,新昌县中医院,新昌县中医院,浙江省,Zhejiang,绍兴市,Shaoxing,2023,650,,https://tidenews.com.cn/news.html?id=2619249
R002014,台州市第一人民医院,台州市第一人民医院,浙江省,Zhejiang,台州市,Taizhou,2024,800,,https://health.baidu.com/m/detail/ar_9653402901447304583|https://tz.597.com/institution/158311.html
R002015,台州学院医学院附属中心医院,台州市中心医院,浙江省,Zhejiang,台州市,Taizhou,2024,1200,,http://zj.huatu.com/2024/0517/1903428.html
R002016,温岭市第一人民医院,温岭市第一人民医院,浙江省,Zhejiang,台州市,Taizhou,2022,1200,,https://jdjyw.jlu.edu.cn/mportal/recruit/details?id=1fce700a0b4c4ecf8a70d271562f0255|https://zjjcmspublic.oss-cn-hangzhou-zwynet-d01-a.internet.cloud.zj.gov.cn/jcms_files/jcms1/web2760/site/attach/-1/2211171211268966126.pdf
R002016,温岭市第一人民医院,温岭市第一人民医院,浙江省,Zhejiang,台州市,Taizhou,2023,1200,,https://jdjywpt.jlu.edu.cn/mportal/recruit/details?id=a091cec4e090421a918b0cbf39962981
R002017,温岭市中医院,温岭市中医院,浙江省,Zhejiang,台州市,Taizhou,2021,800,,https://y.dxy.cn/hospital/1514
R002018,浙江省台州医院,浙江省台州医院,浙江省,Zhejiang,台州市,Taizhou,2014,1600,,https://csp.ncmi.cn/UsersInfo/UserUnit/UserUnitDetailWeb?uid=00871
R002020,温州市人民医院,温州市人民医院,浙江省,Zhejiang,温州市,Wenzhou,2020,728,,https://zjjcmspublic.oss-cn-hangzhou-zwynet-d01-a.internet.cloud.zj.gov.cn/jcms_files/jcms1/web1902/site/attach/0/59c3d3bf00594b138c087eb4e77c7cdd.pdf
R002021,温州市人民医院(娄桥院区),温州市人民医院,浙江省,Zhejiang,温州市,Wenzhou,2017,1000,,https://gov.66wz.com/system/2017/12/29/105053432.shtml|https://s.dayi.org.cn/mip/s/hospital/1155823.html
R002022,温州市中西医结合医院,温州市中西医结合医院,浙江省,Zhejiang,温州市,Wenzhou,2024,1000,,https://zhyyfw.wmu.edu.cn/info/1121/1941.htm
R002023,温州市中心医院,温州市中心医院,浙江省,Zhejiang,温州市,Wenzhou,2018,1406,,https://zjjcmspublic.oss-cn-hangzhou-zwynet-d01-a.internet.cloud.zj.gov.cn/jcms_files/jcms1/web2490/site/attach/0/d9353197a2e240ee8edbc29c1d2973a6.pdf
R002023,温州市中心医院,温州市中心医院,浙江省,Zhejiang,温州市,Wenzhou,2020,1406,,https://y.dxy.cn/hospital/1580
R002024,温州市中医院,温州市中医院,浙江省,Zhejiang,温州市,Wenzhou,2024,1400,,https://www.wzszyy.cn/profile/1373.html|https://zhyyfw.wmu.edu.cn/info/1121/1951.htm
R002027,温州医科大学附属第二医院南浦院区,温州医科大学附属第二医院,浙江省,Zhejiang,温州市,Wenzhou,2014,300,,https://news.wmu.edu.cn/show/4/13652.html
R002027,温州医科大学附属第二医院南浦院区,温州医科大学附属第二医院,浙江省,Zhejiang,温州市,Wenzhou,2019,300,,https://www.sohu.com/a/287308857_468195
R002028,温州医科大学附属第一医院,温州医科大学附属第一医院,浙江省,Zhejiang,温州市,Wenzhou,2020,3074,,https://zjjcmspublic.oss-cn-hangzhou-zwynet-d01-a.internet.cloud.zj.gov.cn/jcms_files/jcms1/web1902/site/attach/0/59c3d3bf00594b138c087eb4e77c7cdd.pdf
R002029,温州医科大学附属康宁医院,温州康宁医院,浙江省,Zhejiang,温州市,Wenzhou,2019,830,,http://www.dayi.org.cn/hospital/1147592
R002029,温州医科大学附属康宁医院,温州康宁医院,浙江省,Zhejiang,温州市,Wenzhou,2022,1200,,https://wjw.wenzhou.gov.cn/art/2022/11/4/art_1229207574_4128598.html
R002029,温州医科大学附属康宁医院,温州康宁医院,浙江省,Zhejiang,温州市,Wenzhou,2024,1400,,https://www.kn120.com/about.aspx
R002030,温州医科大学附属眼视光医院温州总院,温州医科大学附属眼视光医院,浙江省,Zhejiang,温州市,Wenzhou,2014,130,,https://www.sohu.com/a/938590245_456062
R002030,温州医科大学附属眼视光医院温州总院,温州医科大学附属眼视光医院,浙江省,Zhejiang,温州市,Wenzhou,2025,130,,https://www.sohu.com/a/938590245_456062
R002032,舟山市中医骨伤联合医院,舟山市中医院,浙江省,Zhejiang,舟山市,Zhoushan,2020,500,,https://mhos.51daifu.com/hos613/gba/1144.shtml
R002033,舟山医院,舟山医院,浙江省,Zhejiang,舟山市,Zhoushan,2024,1160,,https://rjxy.wmu.edu.cn/info/4221/199289.htm
R002038,云阳县中医院,云阳县中医院,重庆市,Chongqing,重庆市,Chongqing,2023,780,,https://www.yunyang.gov.cn/zwgk_257/zfxxgkml/czyjs/js/bmjs/xwsjkw_220136/202410/t20241015_13710411.html
R002040,重庆大学附属三峡医院,重庆大学附属三峡医院,重庆市,Chongqing,重庆市,Chongqing,2019,3150,,https://www.wz.gov.cn/zwgk_266/fdzdgknr/ysjs/bm_156222/zqsxzxyy/202010/t20201016_8000714.html
R002040,重庆大学附属三峡医院,重庆大学附属三峡医院,重庆市,Chongqing,重庆市,Chongqing,2020,3150,,https://www.wz.gov.cn/zwgk_266/fdzdgknr/ysjs/bm_156222/zqsxzxyy/202110/t20211021_9875441.html
R002041,重庆大学附属肿瘤医院,重庆大学附属肿瘤医院,重庆市,Chongqing,重庆市,Chongqing,2020,1480,,https://wsjkw.cq.gov.cn/zwgk_242/fdzdgknr/tjxx/sjzl/ndzl/202108/W020231017632592483403.pdf
R002042,重庆市巴南区人民医院,重庆市巴南区人民医院,重庆市,Chongqing,重庆市,Chongqing,2020,1500,,https://cq.people.com.cn/n2/2020/0428/c365411-33983026.html
R002042,重庆市巴南区人民医院,重庆市巴南区人民医院,重庆市,Chongqing,重庆市,Chongqing,2022,1395,,https://bnrmyy.cn/kyjx/yxjy/zlqkyspx/content_5500
R002043,重庆市北碚区中医院,重庆市北碚区中医院,重庆市,Chongqing,重庆市,Chongqing,2014,710,,https://y.dxy.cn/hospital/1648
R002044,重庆市璧山区人民医院,重庆市璧山区人民医院,重庆市,Chongqing,重庆市,Chongqing,2018,1430,,https://www.bsrmyy.com/jkzs/yycs
R002045,重庆市大足区人民医院,重庆医科大学附属大足医院（重庆市大足区人民医院）,重庆市,Chongqing,重庆市,Chongqing,2024,1333,,https://sthjj.cq.gov.cn/zwgk_249/zfxxgkzl/fdzdgknr/hjyxpj/pzgcxx/sljsxmhpxxgg/202406/P020240603361710422219.pdf
R002046,重庆市第九人民医院,重庆市第九人民医院,重庆市,Chongqing,重庆市,Chongqing,2020,1200,,https://sthjj.cq.gov.cn/zwgk_249/zfxxgkzl/fdzdgknr/hjyxpj/pzgcxx/sljsxmhpxxgg/202007/P020230201545840916260.pdf
R002046,重庆市第九人民医院,重庆市第九人民医院,重庆市,Chongqing,重庆市,Chongqing,2022,1200,,https://s.dayi.org.cn/mip/s/hospital/1133519.html
R002047,重庆市第五人民医院仁济路院区,重庆市第五人民医院,重庆市,Chongqing,重庆市,Chongqing,2019,720,,https://hlxy.cqrk.edu.cn/2019_11/01_00/content-12026.shtml
R002048,重庆市垫江县人民医院,重庆市垫江县人民医院,重庆市,Chongqing,重庆市,Chongqing,2024,1000,,https://www.youlai.cn/yyk/hospindex/5486/hospintro.html
R002049,重庆市垫江县中医院,重庆市垫江县中医院,重庆市,Chongqing,重庆市,Chongqing,2019,1200,,https://591yz.com/company/detail-13207
R002049,重庆市垫江县中医院,重庆市垫江县中医院,重庆市,Chongqing,重庆市,Chongqing,2023,800,,https://sthjj.cq.gov.cn/zwgk_249/zfxxgkzl/fdzdgknr/hjyxpj/pzgcxx/sljsxmhpxxgg/202312/P020231220333517803733.pdf
R002050,重庆市涪陵区中医院,重庆市涪陵区中医院,重庆市,Chongqing,重庆市,Chongqing,2022,715,,https://www.offcn.com/ylws/2022/0929/288680.html
R002053,重庆市公共卫生医疗救治中心,重庆市公共卫生医疗救治中心,重庆市,Chongqing,重庆市,Chongqing,2022,800,,https://wsjkw.cq.gov.cn/zwgk_242/fdzdgknr/tjxx/sjzl/ndzl/202108/W020231017632592483403.pdf
R002054,重庆市合川区人民医院,重庆市合川区人民医院,重庆市,Chongqing,重庆市,Chongqing,2022,1200,,https://www.youlai.cn/yyk/hospindex/4260/hospintro.html
R002055,重庆市急救医疗中心,重庆市急救医疗中心,重庆市,Chongqing,重庆市,Chongqing,2019,1200,,https://120cq-m.my120.org/partys_dynamic/2019/zbqxxpap.html
R002055,重庆市急救医疗中心,重庆市急救医疗中心,重庆市,Chongqing,重庆市,Chongqing,2022,1200,,https://czj.cq.gov.cn/cslm/bmys/zqswsjkwyh_485472/202410/P020241011588318848009.pdf
R002055,重庆市急救医疗中心,重庆市急救医疗中心,重庆市,Chongqing,重庆市,Chongqing,2023,1200,,https://czj.cq.gov.cn/cslm/bmys_2024/zqswsjkwyh_461537/202402/P020240229612162456415.pdf
R002055,重庆市急救医疗中心,重庆市急救医疗中心,重庆市,Chongqing,重庆市,Chongqing,2024,1200,,https://czj.cq.gov.cn/cslm/bmys_2025/zqswsjkwyh_485474/202503/P020250303624341423451.pdf
R002057,重庆市江津区中医院,重庆市江津区中医院,重庆市,Chongqing,重庆市,Chongqing,2024,1000,,https://www.jiangjin.gov.cn/bm/qczj_69008/zwgk_81474/zfxxgkml/jczwgk/czyjslyxxgk/bmys/202403/W020240301684310211220.pdf
R002058,重庆市九龙坡区中医院,重庆市九龙坡区中医院,重庆市,Chongqing,重庆市,Chongqing,2024,700,,https://www.dayi.org.cn/hospital/1134216.html
R002059,重庆市开州区人民医院,重庆市开州区人民医院,重庆市,Chongqing,重庆市,Chongqing,2017,1600,,https://cq.bendibao.com/wangdian/dian/5378814.shtm
R002059,重庆市开州区人民医院,重庆市开州区人民医院,重庆市,Chongqing,重庆市,Chongqing,2019,1600,,https://cq.bendibao.com/live/20191025/79580.shtm
R002062,重庆市黔江中心医院城西九路院区,重庆市黔江中心医院,重庆市,Chongqing,重庆市,Chongqing,2014,700,,https://archiver.yingjiesheng.com/job-001-659-397.html
R002062,重庆市黔江中心医院城西九路院区,重庆市黔江中心医院,重庆市,Chongqing,重庆市,Chongqing,2023,700,,http://www.cq.xinhuanet.com/20230705/8d9a834aa4af48a5a06e61200c6b2df7/c.html
R002063,重庆市人民医院(两江院本部),重庆市人民医院,重庆市,Chongqing,重庆市,Chongqing,2020,1000,,https://epaper.cqrb.cn/cqrb/2020-04/18/004/content_258727.htm
R002064,重庆市人民医院(三院院区),重庆市人民医院,重庆市,Chongqing,重庆市,Chongqing,2016,620,,https://news.sina.com.cn/o/2016-03-28/doc-ifxqssxu8378739.shtml|https://wsjkw.cq.gov.cn/zwgk_242/fdzdgknr/tjxx/sjzl/ndzl/202011/W020220805525766850770.pdf
R002065,重庆市铜梁区中医院,重庆市铜梁区中医院,重庆市,Chongqing,重庆市,Chongqing,2022,820,,https://www.cqstl.gov.cn/zwgk_171/zfxxgkml/ggqsydwxxgk/jsgk/202310/t20231026_12479791.html
R002065,重庆市铜梁区中医院,重庆市铜梁区中医院,重庆市,Chongqing,重庆市,Chongqing,2023,820,,https://www.cqstl.gov.cn/bm/qczj_71105/zwgk_70831/fdzdgknr_70834/qtgknr/jczwgk_1/czyjslyxxgk/zfys_400008/202410/t20241030_13756097.html
R002067,重庆市永川区中医院,重庆市永川区中医院,重庆市,Chongqing,重庆市,Chongqing,2015,1070,,https://www.cqyc.gov.cn/zwgk_204/zfxxgk/zfxxgkml/tjxx/tjnj/202306/W020250314392524580097.pdf
R002067,重庆市永川区中医院,重庆市永川区中医院,重庆市,Chongqing,重庆市,Chongqing,2018,1000,,https://s.dayi.org.cn/mip/s/hospital/1152451.html
R002068,重庆市长寿区人民医院(北城院区),重庆市长寿区人民医院,重庆市,Chongqing,重庆市,Chongqing,2023,1078,,https://cqcs.gov.cn/bm/qwsjkw_75264/zwgk_73772/fdzdgknr_73775/czyjs_bm/bmys_bm/202303/t20230303_11704950_wap.html
R002070,重庆市中医院道门口院部,重庆市中医院,重庆市,Chongqing,重庆市,Chongqing,2015,500,,https://caivd-org.cn/article.asp?id=3079
R002071,重庆医科大学附属第二医院,重庆医科大学附属第二医院,重庆市,Chongqing,重庆市,Chongqing,2015,1380,,https://sthjj.cq.gov.cn/zwgk_249/zfxxgkzl/fdzdgknr/hjyxpj/pzgcxx/sljsxmhpxxgg/202104/P020210419621826667977.pdf
R002072,重庆医科大学附属第二医院(江南院区),重庆医科大学附属第二医院,重庆市,Chongqing,重庆市,Chongqing,2019,1838,,https://m.gccrcw.com/boshi/yiliaoboshi/201907/2641016.html
R002073,重庆医科大学附属第三医院,重庆医科大学附属第三医院,重庆市,Chongqing,重庆市,Chongqing,2019,1350,,https://www.ascq.org.cn/?p=565
R002076,重庆医科大学附属第一医院金山院区,重庆医科大学附属第一医院,重庆市,Chongqing,重庆市,Chongqing,2020,638,,https://www.chard.org.cn/detail/member_1/87
R002077,重庆医科大学附属第一医院綦江医院,重庆医科大学附属第一医院綦江医院,重庆市,Chongqing,重庆市,Chongqing,2015,600,,https://www.jobmd.cn/company/jobs/126123.htm
R002077,重庆医科大学附属第一医院綦江医院,重庆医科大学附属第一医院綦江医院,重庆市,Chongqing,重庆市,Chongqing,2019,1000,,http://www.cqyyt.net:82/info.php?id=132
R002078,重庆医科大学附属儿童医院,重庆医科大学附属儿童医院,重庆市,Chongqing,重庆市,Chongqing,2019,1600,,http://guoqing.china.com.cn/2019-07/10/content_74974626.html
R002079,重庆医科大学附属儿童医院(两江院区),重庆医科大学附属儿童医院,重庆市,Chongqing,重庆市,Chongqing,2020,999,,https://www.sohu.com/a/443109248_702426
R002079,重庆医科大学附属儿童医院(两江院区),重庆医科大学附属儿童医院,重庆市,Chongqing,重庆市,Chongqing,2021,999,,https://www.chcmu.com/xwzx/251.htm
R002080,重庆医科大学附属口腔医院冉家坝院区,重庆医科大学附属口腔医院,重庆市,Chongqing,重庆市,Chongqing,2020,100,,https://www.cq.gov.cn/zwgk/zfxxgkzt/sydwndbg_1/2019n_205262/202204/t20220412_10609849.html
R002081,重庆医科大学附属永川医院,重庆医科大学附属永川医院,重庆市,Chongqing,重庆市,Chongqing,2019,1480,,https://wsjkw.cq.gov.cn/zwgk_242/fdzdgknr/tjxx/sjzl/ndzl/202011/W020220805525766850770.pdf
R002081,重庆医科大学附属永川医院,重庆医科大学附属永川医院,重庆市,Chongqing,重庆市,Chongqing,2020,1480,,https://wsjkw.cq.gov.cn/zwgk_242/fdzdgknr/tjxx/sjzl/ndzl/202108/W020231017632592483403.pdf
R002081,重庆医科大学附属永川医院,重庆医科大学附属永川医院,重庆市,Chongqing,重庆市,Chongqing,2022,1500,,https://czj.cq.gov.cn/cslm/bmys_2022/zqswsjkwyh_485255/202410/P020241011447806028364.pdf
R002082,乌兰察布市中医蒙医医院,乌兰察布市中医蒙医医院,内蒙古自治区,Inner Mongolia,乌兰察布市,Wulanchabu,2020,450,,https://wjw.nmg.gov.cn/dataservice/wjw/detail.action?code=10001&id=0df86fd72cd611ecb61000ff18ca7278
R002083,乌海市海勃湾区中医医院,乌海市海勃湾区中医医院,内蒙古自治区,Inner Mongolia,乌海市,Wuhai,2024,400,,https://yjsjy.cdutcm.edu.cn/detail/news?id=1061816&type_id=19070
R002084,兴安盟蒙医医院,兴安盟蒙医医院,内蒙古自治区,Inner Mongolia,兴安盟,Hinggan League,2015,300,,https://www.xam.gov.cn/xam/2021-10/28/article_2024041412260986730.html
R002084,兴安盟蒙医医院,兴安盟蒙医医院,内蒙古自治区,Inner Mongolia,兴安盟,Hinggan League,2017,300,,https://www.xam.gov.cn/xam/2021-10/28/article_2024041412260986730.html
R002084,兴安盟蒙医医院,兴安盟蒙医医院,内蒙古自治区,Inner Mongolia,兴安盟,Hinggan League,2020,300,,https://www.xam.gov.cn/xam/2021-10/28/article_2024041412260986730.html
R002085,内蒙古科技大学包头医学院第二附属医院,内蒙古科技大学包头医学院第二附属医院,内蒙古自治区,Inner Mongolia,包头市,Baotou,2024,800,,https://www.byerfy.com.cn/news_detail/148.html
R002085,内蒙古科技大学包头医学院第二附属医院,内蒙古科技大学包头医学院第二附属医院,内蒙古自治区,Inner Mongolia,包头市,Baotou,2025,800,,https://www.btmc.edu.cn/yxjsxy/info/1058/2466.htm
R002087,呼和浩特市中医蒙医医院,呼和浩特市中医蒙医医院,内蒙古自治区,Inner Mongolia,呼和浩特市,Huhehaote,2023,700,,https://csp.ncmi.cn/WebManage/StrokeRecognition/CzdtUUDetailWeb?type=&uid=26007
R002088,呼和浩特市第一医院,呼和浩特市第一医院,内蒙古自治区,Inner Mongolia,呼和浩特市,Huhehaote,2024,1500,,https://www.hsdyyy.org.cn/index/Index/show/id/3100
R002089,扎兰屯市中蒙医院,扎兰屯市中蒙医院,内蒙古自治区,Inner Mongolia,呼伦贝尔市,Hulunbeier,2020,500,,https://ylws.huatu.com/yldw_zkxx/20200117/1851186.html
R002095,赤峰市肿瘤医院,赤峰市肿瘤医院,内蒙古自治区,Inner Mongolia,赤峰市,Chifeng,2024,900,,https://file.m12333.cn/upfile/download/6e483ed0-435c-2e6a-d71e-8f4d27c7b2ca.pdf
R002096,锡林郭勒盟中心医院,锡林郭勒盟中心医院,内蒙古自治区,Inner Mongolia,锡林郭勒盟,Xilingol League,2023,1057,,https://www.xlgl.gov.cn/xlgl/zt/jytablgk/2023101617003837459/index.html
R002097,阿鲁科尔沁旗中医医院,阿鲁科尔沁旗中医医院,内蒙古自治区,Inner Mongolia,赤峰市,Chifeng,2023,398,,https://www.chifeng.gov.cn/zfgb/c/2023-12-28/119405.shtml
R002098,白城中心医院,白城中心医院,吉林省,Jilin,白城市,Baicheng,2024,880,,https://3g.kq36.com/25/info.asp?id=186500&map=1
R002099,九〇三医院,九〇三医院,四川省,Sichuan,绵阳市,Mianyang,2024,850,,https://sthjt.sc.gov.cn/sthjt/c103939/2024/1/3/83ec8703e01c4928a121a5c501c4b70d/files/%E3%80%90%E5%85%AC%E7%A4%BA%E6%9C%AC%E3%80%91%E4%B9%9D%E3%80%87%E4%B8%89%E5%8C%BB%E9%99%A26MV%E7%9B%B4%E7%BA%BF%E5%8A%A0%E9%80%9F%E5%99%A8%E5%BB%BA%E8%AE%BE%E9%A1%B9%E7%9B%AE.pdf
R002100,什邡市人民医院,什邡市人民医院,四川省,Sichuan,德阳市,Deyang,2024,660,,https://jy.cmc.edu.cn/index/index/corporationdetail.html?data=MDAwMDAwMDAwMJG6n3_Ed6imi4qQtMeeeN2KqLKvsoizpsp5u9GGrZ6ujs6WZMKGcdKLoJDStXqn1ZDPqaE
R002102,仪陇县人民医院,仪陇县人民医院,四川省,Sichuan,南充市,Nanchong,2024,1190,,https://job.sicau.edu.cn/job/upload/file/20240522/1716366525271037197.pdf
R002103,南江县人民医院,南江县人民医院,四川省,Sichuan,巴中市,Bazhong,2024,820,,https://www.njxyy.cn/about/id/10.html
R002104,古蔺县人民医院,古蔺县人民医院,四川省,Sichuan,泸州市,Luzhou,2024,670,,https://sc.china.com.cn/2024-06/13/content_43138213.html
R002105,大邑望县中医医院,大邑望县中医医院,四川省,Sichuan,成都市,Chengdu,2023,450,,https://www.scszjxx.com/article/631
R002105,大邑望县中医医院,大邑望县中医医院,四川省,Sichuan,成都市,Chengdu,2024,700,,https://www.toutiao.com/article/7372665358773240356/
R002107,宜宾市第三人民医院,宜宾市第三人民医院,四川省,Sichuan,宜宾市,Yibin,2024,810,,https://www.haodf.com/hospital/3190861554/jieshao.html
R002108,宜宾市第四人民医院,宜宾市第四人民医院,四川省,Sichuan,宜宾市,Yibin,2022,660,,https://www.chinadas.net/haozhan/web7964.asp
R002110,射洪市中医院,射洪市中医院,四川省,Sichuan,遂宁市,Suining,2019,500,,https://csp.ncmi.cn/WebManage/StrokeRecognition/CzdtUUDetailWeb?type=&uid=03113
R002110,射洪市中医院,射洪市中医院,四川省,Sichuan,遂宁市,Suining,2020,500,,https://www.ggj.gov.cn/jn/tfiles/ENTYPATH/files/enty/EF20201211299244921499.pdf
R002110,射洪市中医院,射洪市中医院,四川省,Sichuan,遂宁市,Suining,2021,800,,https://archiver.yingjiesheng.com/job-004-860-534.html
R002111,峨眉山市中医医院峨眉山市骨科医院,峨眉山市中医医院峨眉山市骨科医院,四川省,Sichuan,乐山市,Leshan,2018,498,,https://www.emeishan.gov.cn/emss/qsydw/201808/15fd0bb6c67a45378ad691ce82d4bc2c.shtml
R002111,峨眉山市中医医院峨眉山市骨科医院,峨眉山市中医医院峨眉山市骨科医院,四川省,Sichuan,乐山市,Leshan,2024,498,,https://www.ems120.cn/nd.jsp?id=500
R002112,成都上锦南府医院,成都上锦南府医院,四川省,Sichuan,成都市,Chengdu,2021,1200,,https://www.gccrcw.com/region/sichuan/scws/202101/0552364.html
R002112,成都上锦南府医院,成都上锦南府医院,四川省,Sichuan,成都市,Chengdu,2024,1200,,https://www.wchscu.cn/hxsj/zhaoshengzhaopin/77969.html
R002113,成都市双流区中医医院,成都市双流区中医医院,四川省,Sichuan,成都市,Chengdu,2024,650,,https://3g.kq36.com/25/216171
R002114,成都市龙泉驿区中医医院,成都市龙泉驿区中医医院,四川省,Sichuan,成都市,Chengdu,2023,1000,,https://www.cscec.com/xwzx_new/zqydt_new/202303/3644726.html
R002114,成都市龙泉驿区中医医院,成都市龙泉驿区中医医院,四川省,Sichuan,成都市,Chengdu,2024,1028,,https://www.lqzyy.com/journey/
R002115,成都市龙泉驿区第一人民医院,成都市龙泉驿区第一人民医院,四川省,Sichuan,成都市,Chengdu,2024,1100,,https://sthjt.sc.gov.cn/sthjt/c103939/2024/7/11/8c2c0273c4b74cbd9c6ce886bfc3b66e/files/%E7%8E%AF%E5%A2%83%E5%BD%B1%E5%93%8D%E6%8A%A5%E5%91%8A%E8%A1%A8%EF%BC%88%E5%85%AC%E7%A4%BA%E6%9C%AC%EF%BC%89-20240711172213802.pdf
R002117,泸县人民医院,泸县人民医院,四川省,Sichuan,泸州市,Luzhou,2024,1000,,https://yzp.cn/zhaopingonggao/104225.html
R002123,达州市达川区人民医院,达州市达川区人民医院,四川省,Sichuan,达州市,Dazhou,2023,1260,,https://www.dachuan.org.cn/news/25733
R002124,邛崃市医疗中心医院,邛崃市医疗中心医院,四川省,Sichuan,成都市,Chengdu,2023,1350,,https://www.jobmd.cn/article/jobs_hospital/359240
R002125,金堂县第一人民医院,金堂县第一人民医院,四川省,Sichuan,成都市,Chengdu,2023,913,,https://www.wchscu.cn/xxgkw/jxgl/jiuye/detail/73492.html
R002125,金堂县第一人民医院,金堂县第一人民医院,四川省,Sichuan,成都市,Chengdu,2024,913,,https://www.jintangyy.com/newshow.aspx?id=13459&mid=432
R002126,中卫市中医医院,中卫市中医医院,宁夏回族自治区,Ningxia,中卫市,Zhongwei,2021,510,,https://www.nxzw.gov.cn/zwgk/bmxxgkml/swsjkwyh/fdzdgknr_49861/zfkfr_49885/hdfa_49886/202109/P020210917613666226432.pdf|https://wsjkw.nx.gov.cn/zfxxgk_279/fdzdgknr/xzxkgs/202103/t20210325_2818561.html
R002126,中卫市中医医院,中卫市中医医院,宁夏回族自治区,Ningxia,中卫市,Zhongwei,2023,,open,https://wsjkw.nx.gov.cn/zfxxgk_279/fdzdgknr/xzxkgs/202103/t20210325_2810575.html
R002127,吴忠市人民医院,吴忠市人民医院,宁夏回族自治区,Ningxia,吴忠市,Wuzhong,2017,,relocated,https://nxwzrmyy.com/index.php?a=index&c=Lists&m=home&tid=8|https://www.nxwzrmyy.com/index.php?a=index&aid=594&c=View&m=home
R002127,吴忠市人民医院,吴忠市人民医院,宁夏回族自治区,Ningxia,吴忠市,Wuzhong,2024,900,,https://www.wuzhong.gov.cn/xxgk/zfxxgkml/yjsgkqk/bmjs/2024/202509/P020250924671423262961.pdf
R002128,固原市人民医院,固原市人民医院,宁夏回族自治区,Ningxia,固原市,Guyuan,2023,960,,https://csp.ncmi.cn/WebManage/StrokeRecognition/CzdtUUDetailWeb?type=&uid=00412
R002129,宁夏回族自治区中西医结合医院,宁夏回族自治区中西医结合医院,宁夏回族自治区,Ningxia,银川市,Yinchuan,2023,407,,https://sthjt.nx.gov.cn/zwgk/hjpj_63348/hjyxpjsl/202311/P020231102340450679096.pdf
R002129,宁夏回族自治区中西医结合医院,宁夏回族自治区中西医结合医院,宁夏回族自治区,Ningxia,银川市,Yinchuan,2024,407,,https://wsjkw.nx.gov.cn/zfxxgk_279/fdzdgknr/yjsgk/202508/P020250825371174809276.pdf
R002130,宁夏回族自治区宁安医院,宁夏回族自治区宁安医院,宁夏回族自治区,Ningxia,银川市,Yinchuan,2023,350,,https://y.dxy.cn/hospital/2724/|https://wsjkw.nx.gov.cn/zfxxgk_279/fdzdgknr/yjsgk/202302/P020231007509480069027.pdf
R002131,石嘴山市第一人民医院,石嘴山市第一人民医院,宁夏回族自治区,Ningxia,石嘴山市,Shizuishan,2021,600,,https://shizuishan.gov.cn/zwgk/bmxxgk/szsswsjkwyh_61165/jjjllll123_/jrgbl123_4/deb968552/202109/t20210914_3018561.html
R002131,石嘴山市第一人民医院,石嘴山市第一人民医院,宁夏回族自治区,Ningxia,石嘴山市,Shizuishan,2025,600,,https://www.shizuishan.gov.cn/zwgk/bmxxgk/szssspfwglj_61186/SDssss665_5233/swbrtfv76/202511/t20251126_5092533.html
R002133,淮南东方医院集团总医院,淮南东方医院集团总医院,安徽省,Anhui,淮南市,Huainan,2024,900,,https://hnrb.huainannet.com/content/202406/14/content_162653.html
R002134,皖西卫生职业学院附属医院（六安市第二人民医院）,皖西卫生职业学院附属医院（六安市第二人民医院）,安徽省,Anhui,六安市,Liuan,2024,1317,,https://www.laey.net/cn/index_7338.aspx
R002136,山西盈康一生总医院,山西盈康一生总医院,山西省,Shanxi,运城市,Yuncheng,2024,1500,,https://www.ycsdyyy.com/wap/news/50a50a49a56.html
R002137,东莞市第八人民医院（东莞市儿童医院）,东莞市第八人民医院（东莞市儿童医院）,广东省,Guangdong,东莞市,Dongguan,2024,1428,,https://9453job.com/Company/CompanyDetails/57753
R002138,中山陈星海中西医结合医院,中山陈星海中西医结合医院,广东省,Guangdong,中山市,Zhongshan,2023,1100,,https://www.zs.gov.cn/ywb/news/localnews/content/post_2305517.html|https://www.sohu.com/a/705710120_120117894
R002139,云浮市罗定市中医院,云浮市罗定市中医院,广东省,Guangdong,云浮市,Yunfu,2024,800,planned_ceiling,https://www.yunfu.gov.cn/wjj/zwgk/ggl/content/post_1880744.html
R002140,广东医科大学附属第二医院,广东医科大学附属第二医院,广东省,Guangdong,湛江市,Zhanjiang,2024,1277,,https://www.gdmusah.cn/Info.aspx?Id=0e66962b-cfb6-415e-8cd6-3e37700b3480&c=1242e
R002142,惠州市第一人民医院,惠州市第一人民医院,广东省,Guangdong,惠州市,Huizhou,2020,1500,,https://pc.nfnews.com/16121/4453826.html
R002142,惠州市第一人民医院,惠州市第一人民医院,广东省,Guangdong,惠州市,Huizhou,2024,1438,,https://www.chard.org.cn/detail/member_1/2306
R002143,梅州市中医医院,梅州市中医医院,广东省,Guangdong,梅州市,Meizhou,2023,828,,https://www.gdszyxh.com/vip/infor.aspx?ArticleId=373&ColumnCode=B101
R002143,梅州市中医医院,梅州市中医医院,广东省,Guangdong,梅州市,Meizhou,2025,828,,https://www.sohu.com/a/948623786_100116740
R002144,河源市中医院,河源市中医院,广东省,Guangdong,河源市,Heyuan,2024,413,,https://www.heyuan.gov.cn/bmjy/hysrlzyhshbzj/gggs/content/post_604240.html
R002145,深圳市中西医结合医院,深圳市中西医结合医院,广东省,Guangdong,深圳市,Shenzhen,2023,900,,https://www.bawjxt.net/szszxyjhyy/yyxw/yydt/content/post_1110996.html
